City,State,lat_city,lon_city
Fayetteville,PA,39.9112028,-77.5499888
Abbeville,SC,34.1781719,-82.3790147
Russellville,KY,36.8453199,-86.887219
Waco,NE,40.8944558,-97.4628275
Johnston,RI,41.8205199,-71.51261699999999
Dacula,GA,33.9887165,-83.8979573
Canton,MO,40.12941199999999,-91.5186737
Clintonville,WI,44.6205349,-88.76232279999999
Plymouth,WI,43.7486054,-87.9770379
Pawnee,OK,36.3378321,-96.8039232
Lamesa,TX,32.7376001,-101.950992
Longview,TX,32.5007037,-94.7404891
Shelbina,MO,39.6939275,-92.0429502
Refugio,TX,28.3052838,-97.2752704
Santo,TX,32.6034242,-98.2150851
Uvalde,TX,29.20968359999999,-99.7861679
Roebling,NJ,40.1162183,-74.7813146
Rockport,IN,37.8831055,-87.0494408
Lime Springs,IA,43.4488554,-92.2807251
Cuthbert,GA,31.7712748,-84.7893658
Coopersville,MI,43.0639112,-85.9347667
New Iberia,LA,30.0035365,-91.8187285
Burlington,WI,42.6780726,-88.27620259999999
Jupiter,FL,26.9342246,-80.0942087
Lamont,FL,30.3775455,-83.8168053
Pocatello,ID,42.8621042,-112.4506191
Dubois,ID,44.1762984,-112.2308197
Ashland,PA,40.78175419999999,-76.3457825
Palmetto,GA,33.5178907,-84.66965479999999
Gordon,GA,32.8820866,-83.3323848
Rosenhayn,NJ,39.47817080000001,-75.13129289999999
Pekin,IL,40.5675388,-89.640658
Flora,IL,38.6689364,-88.4856042
Ahoskie,NC,36.2868223,-76.98468079999999
Lovell,WY,44.8374532,-108.3895614
Madisonville,KY,37.32810050000001,-87.4988882
Garyville,LA,30.056035,-90.6192554
Galliano,LA,29.4421645,-90.2992464
Granger,WA,46.3420741,-120.1872727
Orange,MA,42.590354,-72.3097914
Koshkonong,MO,36.5958946,-91.6456994
Mount Enterprise,TX,31.9179473,-94.6810439
Whitakers,NC,36.1054312,-77.71275349999999
Harrisburg,NC,35.3237528,-80.6559017
Marietta,PA,40.0570411,-76.5521882
Shullsburg,WI,42.5733354,-90.23096
Fancy Gap,VA,36.665964,-80.6922924
New Haven,IN,41.0706042,-85.0144124
Moss Point,MS,30.4115881,-88.53446009999999
Roberts,WI,44.98385580000001,-92.5560301
Dartmouth,NS,44.6660885,-63.5675632
Kitwanga,BC,55.11167200000001,-128.0267755
Williston,ND,48.1469683,-103.6179745
Piedmont,SD,44.231653,-103.3890753
Fairmont,NE,40.6352901,-97.5851206
Bridgewater,MA,41.9903519,-70.9750541
Elgin,TX,30.3496528,-97.3702735
Schriever,LA,29.7421537,-90.8103705
Roanoke,LA,30.2368736,-92.74708780000002
Mansfield,OH,40.75839,-82.5154471
Pulaski,NY,43.5670136,-76.1277027
Horseheads,NY,42.167019,-76.8205119
Belle Rose,LA,30.0504778,-91.0414892
Beeville,TX,28.4008319,-97.7483312
Homestead,FL,25.4687224,-80.4775569
Frankfort,IL,41.4958665,-87.84866129999999
Roosevelt,UT,40.299403,-109.9887605
Cochrane,ON,49.06502589999999,-81.02992979999999
Unionville,MO,40.4769606,-93.0032614
Artesia,NM,32.8423345,-104.4032962
Nogales,AZ,31.3403775,-110.9342532
Morton,MS,32.3537557,-89.65451709999999
Blanco,TX,30.0979862,-98.4214095
Madisonville,TX,30.9499111,-95.9116188
Loris,SC,34.0562812,-78.89030439999999
Eagle,MI,42.810055,-84.7902953
Natalia,TX,29.189684,-98.8625269
Lancaster,NY,42.9006144,-78.6703062
Heron Lake,MN,43.7944036,-95.3224986
Seekonk,MA,41.808434,-71.3369972
Richlands,NC,34.8993297,-77.5466342
Pampa,TX,35.5333545,-100.9718861
Stringtown,OK,34.46676,-96.0533252
Saint Marys,GA,30.7478954,-81.57061089999999
Lampasas,TX,31.06378399999999,-98.1816957
Hewitt,TX,31.46239019999999,-97.1958377
Vidalia,LA,31.5654441,-91.4259495
Hope,BC,49.379491,-121.4416917
Pearsall,TX,28.8921939,-99.095033
Caledonia,MN,43.6346913,-91.4968076
Broken Bow,NE,41.401787,-99.6412243
Cairo,NE,41.0011236,-98.6075718
Kernersville,NC,36.1198588,-80.07365329999999
Myton,UT,40.1944043,-110.0618168
Cotulla,TX,28.436934,-99.2350322
Annawan,IL,41.3972573,-89.9045517
Lenoir City,TN,35.7972998,-84.2560299
Lowell,MI,42.9336426,-85.34196089999999
Rockford,MI,43.1200272,-85.5600316
Hudsonville,MI,42.870859,-85.8650358
Pioneer,TN,36.4175798,-84.3140995
Hertford,NC,36.1901579,-76.4660519
Mason,OH,39.3600586,-84.309939
Medicine Lodge,KS,37.2811339,-98.580361
Waxahachie,TX,32.3865312,-96.8483311
Jackson,NE,42.4486067,-96.5647556
Natick,MA,42.2775281,-71.3468091
Fort Valley,GA,32.5537585,-83.8874084
Big Lake,TX,31.1915437,-101.4603945
Chisago City,MN,45.3735757,-92.8899376
Jefferson,WI,43.0055594,-88.8073273
Rosedale,VA,36.9592782,-81.9312351
Mountville,PA,40.03926420000001,-76.43079639999999
Burgaw,NC,34.5521113,-77.92609800000001
Kane,PA,41.6628394,-78.81114269999999
Borger,TX,35.6678203,-101.3973876
North Billerica,MA,42.5831997,-71.28486629999999
Vandalia,OH,39.8906122,-84.1988308
Orange,VA,38.2454106,-78.1108342
Chatfield,MN,43.8416451,-92.1892439
Neillsville,WI,44.559962,-90.5962498
Fruitland,ID,44.0076639,-116.9165461
Alexander,ND,47.8430756,-103.642698
Cherokee,OK,36.7544746,-98.3567403
Karnes City,TX,28.8849772,-97.9008355
Monticello,UT,37.8713829,-109.3428948
Macon,MO,39.74225610000001,-92.4726859
Grand Blanc,MI,42.9275277,-83.6299518
Burnet,TX,30.75823759999999,-98.2283585
Norfolk,VA,36.8507689,-76.28587259999999
Ritzville,WA,47.1273723,-118.3799751
Saint Marys,KS,39.194164,-96.0711041
Clay Center,KS,39.3769407,-97.1247428
Washington,KS,39.8180592,-97.0508605
Darien,CT,41.0771914,-73.4686858
Ticonderoga,NY,43.8486707,-73.4234531
Grassy Butte,ND,47.3925145,-103.2479655
Simpsonville,SC,34.7370639,-82.25428339999999
Pass Lake,ON,48.563478,-88.72001999999999
Hartsville,SC,34.3742857,-80.07333129999999
Siler City,NC,35.7234734,-79.4622431
Society Hill,SC,34.5126567,-79.8508976
Farmville,NC,35.5954381,-77.5852496
Wausau,WI,44.9591352,-89.6301221
Muskegon,MI,43.2341813,-86.24839209999999
Alsip,IL,41.6689223,-87.73866190000001
Mascoutah,IL,38.490327,-89.793154
Wikieup,AZ,34.7051439,-113.6118214
Wittmann,AZ,33.7763856,-112.5282591
Waldo,FL,29.7896882,-82.1673248
Fairfield,IL,38.378937,-88.3597683
Moody,AL,33.5909365,-86.49081679999999
Rich Square,NC,36.274044,-77.2844116
Aberdeen,MD,39.5095556,-76.16411970000001
Stanley,ND,48.3172413,-102.3904515
Perth Amboy,NJ,40.5067723,-74.2654234
Hermitage,PA,41.2333896,-80.44868
Dripping Springs,TX,30.1902067,-98.0866781
Rantoul,IL,40.3083672,-88.1558785
Claysburg,PA,40.2967427,-78.449737
Blairsville,PA,40.4311796,-79.26086900000001
Oglesby,IL,41.2953126,-89.0595266
Hartford,SD,43.6230323,-96.942555
Waterville,OH,41.5008859,-83.7182701
Bernalillo,NM,35.30004,-106.5511369
Leland,MS,33.4053949,-90.8976007
Ada,OK,34.774531,-96.6783449
Houghton Lake,MI,44.314739,-84.7647496
Brookville,OH,39.8367207,-84.4113366
Cuero,TX,29.0938652,-97.2891568
Harrisburg,IL,37.7383812,-88.540607
Llano,TX,30.75934519999999,-98.6750379
Plainfield,IN,39.7027895,-86.40300189999999
Searcy,AR,35.2437536,-91.7364422
Lawrenceville,PA,41.9975739,-77.1260829
Killeen,TX,31.1171194,-97.7277959
Shattuck,OK,36.2760746,-99.8815224
Cisco,TX,32.38818610000001,-98.9792336
Eau Claire,WI,44.811349,-91.4984941
Boscobel,WI,43.1344289,-90.7054045
Rhinelander,WI,45.6366228,-89.4120753
Norwood Young America,MN,44.7735732,-93.9216348
Sidney,MT,47.7166836,-104.1563253
Shelby,IA,41.5161017,-95.45028
North Fort Myers,FL,26.6672935,-81.8800861
Clifton Park,NY,42.8602402,-73.78089059999999
Angola,IN,41.6347726,-84.9994088
Indianola,MS,33.4509513,-90.6550917
Belgrade,MT,45.7762463,-111.1770945
Defuniak Springs,FL,30.7210227,-86.11521839999999
New Martinsville,WV,39.6445214,-80.85759929999999
Brainerd,MN,46.3526733,-94.2020084
Tallahassee,FL,30.4381828,-84.28062349999999
Stacy,MN,45.3980205,-92.9874404
Tilden,TX,28.4615079,-98.5493785
Rifle,CO,39.5347023,-107.7831198
Campbell,NY,42.23290859999999,-77.1969179
Palmetto,FL,27.5214269,-82.57231929999999
Odem,TX,27.9505741,-97.5822172
Denver,NC,35.5316576,-81.0295793
Chillicothe,OH,39.3331197,-82.9824019
Seymour,WI,44.5149879,-88.3303798
Big Bend,WI,42.8863569,-88.2088196
Newport,NC,34.7865497,-76.8591057
Wellington,CO,40.70387119999999,-105.0085856
Youngsville,NC,36.0248732,-78.4744439
Greenwood,MS,33.5162315,-90.1795281
Catarina,TX,28.3455475,-99.6133788
Pleasanton,TX,28.967194,-98.4786269
Cleveland,TN,35.1595182,-84.8766115
Davidson,SK,51.2628546,-105.9890338
Cloquet,MN,46.7217735,-92.4611825
Wilkesboro,NC,36.1459649,-81.1606401
Grantsboro,NC,35.1404424,-76.84243599999999
Belhaven,NC,35.5401653,-76.6229874
Grayville,IL,38.257547,-87.9936436
Hamel,IL,38.8889357,-89.84537499999999
Mount Pleasant,IA,40.9716959,-91.5487714
Seattle,WA,47.6061389,-122.3328481
Bridgeview,IL,41.7500323,-87.80422159999999
Houlton,ME,46.1261806,-67.8402316
Pierceton,IN,41.2003229,-85.7055417
Monroe,OH,39.4450552,-84.3610458
Stockdale,TX,29.23690849999999,-97.9600035
Tunkhannock,PA,41.5386878,-75.94658799999999
Pittsburgh,PA,40.44062479999999,-79.9958864
Danville,IN,39.76083819999999,-86.5239591
Medicine Hat,AB,50.0290218,-110.7031976
Hart,MI,43.6983407,-86.3639652
Portland,TN,36.5797181,-86.5156765
Baden,PA,40.6350668,-80.22811589999999
Woodway,TX,31.5059998,-97.2050055
Barberton,OH,41.012833,-81.6051221
Bennet,NE,40.6826333,-96.5066802
Watson Lake,YT,60.0629621,-128.7161525
Kaukauna,WI,44.2780432,-88.27205029999999
Pendleton,IN,40.0024979,-85.7456911
Bidwell,OH,38.9186892,-82.2990401
Troy,OH,40.0394982,-84.20327669999999
Athens,TN,35.4428512,-84.5929898
Benton,KY,36.85727809999999,-88.350315
Mount Gilead,OH,40.5492265,-82.8274014
Selby,SD,45.5063788,-100.0320657
Blunt,SD,44.5122043,-99.9920665
Box Elder,SD,44.1124877,-103.0682323
Paulding,OH,41.1381051,-84.5805082
Roans Prairie,TX,30.5843658,-95.9438416
Drewryville,VA,36.7145369,-77.3060912
Williams,AZ,35.24945659999999,-112.1910031
Evansville,IN,37.9715592,-87.5710898
Baird,TX,32.3940168,-99.3942436
Farmerville,LA,32.7734728,-92.4056985
Towanda,PA,41.767575,-76.4427188
Woodville,TX,30.7753454,-94.4148791
New Baden,IL,38.53504880000001,-89.7006499
Poplarville,MS,30.8401863,-89.53423149999999
Floresville,TX,29.1335781,-98.1561192
Corpus Christi,TX,27.8005828,-97.396381
Guthrie,OK,35.878937,-97.4253185
Bevier,MO,39.7469768,-92.5640769
New Town,ND,47.9808483,-102.4901804
Adams,WI,43.95608199999999,-89.81818179999999
San Augustine,TX,31.5296413,-94.1119678
Seaboard,NC,36.4901519,-77.4413634
Bennettsville,SC,34.6173803,-79.68478139999999
Mona,UT,39.8160656,-111.8554907
Casey,IL,39.2992037,-87.9925339
Hanna,IN,41.4123401,-86.7811859
Plainview,MN,44.1649655,-92.1715571
Mukwonago,WI,42.8631124,-88.332347
Berlin,WI,43.9680364,-88.9434476
Caro,MI,43.4911322,-83.396897
Abbotsford,WI,44.94635599999999,-90.315969
Perryopolis,PA,40.0870182,-79.750597
Nevada,IA,42.0227184,-93.4523014
Concord,NH,43.2081366,-71.5375718
Fowlerville,MI,42.6605894,-84.0730142
Cairo,GA,30.8774132,-84.2012897
Nixon,TX,29.267464,-97.7644429
Hinckley,MN,46.015,-92.9388889
Oswego,IL,41.6828074,-88.35145960000001
Ellendale,MN,43.87273829999999,-93.3013213
Lansing,MI,42.732535,-84.5555347
Moose Lake,MN,46.4513889,-92.7666667
Milton,WI,42.7755645,-88.94399899999999
Detroit Lakes,MN,46.8171808,-95.8453253
Falling Waters,WV,39.559546,-77.890639
Cumberland,MD,39.6528654,-78.7625185
Seiling,OK,36.1480957,-98.9242615
La Fayette,NY,42.9119147,-76.1125902
Valliant,OK,34.0023293,-95.0938386
Sadieville,KY,38.3892392,-84.53744239999999
Sault Ste Marie,ON,46.5136494,-84.33575259999999
Mattoon,IL,39.48308970000001,-88.37282549999999
Mesquite,TX,32.76679550000001,-96.5991593
Union City,OK,35.3917233,-97.9414364
Bonita Springs,FL,26.339806,-81.7786972
Plainfield,IL,41.6125345,-88.2024208
Des Plaines,IL,42.0333623,-87.88339909999999
Uniontown,PA,39.900076,-79.71643259999999
Berea,OH,41.3661614,-81.8543026
Monroeville,PA,40.4211798,-79.7881024
Texhoma,OK,36.50502669999999,-101.7829416
Ogilvie,MN,45.83218249999999,-93.4263416
Shelby,NE,41.1920272,-97.4259737
York Springs,PA,40.0072528,-77.1137732
Valley,NE,41.3110284,-96.3465622
Lebanon,OH,39.4353373,-84.2029922
Holcomb,KS,37.9861353,-100.989333
Converse,TX,29.5062414,-98.3068398
Leola,PA,40.0876218,-76.1874279
Rio Grande City,TX,26.3797874,-98.8203046
Swanton,VT,44.9180982,-73.1242977
Clint,TX,31.592337,-106.2241449
Balgonie,SK,50.4921223,-104.2687767
Wilmington,IL,41.3078093,-88.1467243
Carol Stream,IL,41.91252859999999,-88.13479269999999
Batavia,IL,41.8500284,-88.3125738
Lindsay,OK,34.8347959,-97.6025319
Nowata,OK,36.700645,-95.6380341
Ferrisburgh,VT,44.2056098,-73.2462341
Brownwood,TX,31.7093197,-98.9911611
Maxwell,TX,29.88105419999999,-97.7933357
Scott City,KS,38.4825192,-100.9070949
Roanoke,TX,33.0040126,-97.2258483
Alpharetta,GA,34.0753762,-84.2940899
Davenport,FL,28.1614046,-81.60174169999999
Monon,IN,40.8678171,-86.8789044
Wellsville,UT,41.6385432,-111.9338342
Draper,UT,40.5246711,-111.8638226
Vinita,OK,36.6386937,-95.1541339
Austin,TX,30.267153,-97.7430608
Ida,LA,33.0043014,-93.8949011
Boardman,OR,45.83985500000001,-119.7005834
Teague,TX,31.6271145,-96.283862
Superior,NE,40.0220055,-98.0666657
Brookfield,MO,39.7844687,-93.0735348
Gallatin,MO,39.9144513,-93.9621669
Queen City,MO,40.4091966,-92.5676916
Meadowview,VA,36.7603486,-81.86284839999999
Tolleson,AZ,33.4500425,-112.259321
Belleville,KS,39.8244501,-97.6325415
De Soto,IA,41.5315745,-94.0077785
Purdy,MO,36.8172863,-93.92076
Quanah,TX,34.297855,-99.7403718
Harrisonville,MO,38.6533445,-94.3488372
Hawthorne,FL,29.5919136,-82.08731809999999
Dyersburg,TN,36.0345159,-89.38562809999999
Carson City,NV,39.1637984,-119.7674034
Pewaukee,WI,43.0654628,-88.2058043
Elk River,MN,45.303218,-93.5547381
Marlow,OK,34.6481318,-97.9580933
Lake,MS,32.3431999,-89.3286753
Manson,IA,42.5291439,-94.5341421
Haltom City,TX,32.7995738,-97.2691817
Sauk Rapids,MN,45.5919097,-94.1661011
White House,TN,36.4685099,-86.6535672
Watts,OK,36.10924869999999,-94.5702202
Eads,CO,38.4805615,-102.7818628
Sapulpa,OK,35.9987007,-96.1141664
Craig,CO,40.5152491,-107.5464541
Guttenberg,IA,42.7899897,-91.1029068
Two Harbors,MN,47.0227111,-91.6707322
Cayce,SC,33.96570910000001,-81.0739827
Livingston,LA,30.5021345,-90.7478737
Pleasanton,KS,38.1778053,-94.7113471
Lanexa,VA,37.4237573,-76.9010753
Bastrop,TX,30.1104947,-97.3152701
Marshfield,WI,44.6688524,-90.1717987
Jacksonville,IL,39.733936,-90.2290098
New London,MO,39.5853222,-91.4009835
Franklin Park,IL,41.9348537,-87.87952299999999
Buffalo,MN,45.1717846,-93.8747929
Lawrenceburg,TN,35.2423023,-87.33473889999999
Malvern,OH,40.6917271,-81.18121479999999
Twin Falls,ID,42.5558381,-114.4700518
Springfield,OH,39.9242266,-83.8088171
Two Rivers,WI,44.1538844,-87.5692478
Cunningham,KS,37.6439067,-98.4311883
Chanute,KS,37.6792135,-95.4572034
Knoxville,IL,40.9083715,-90.2848476
Rich Hill,MO,38.0964191,-94.3610616
Greenup,IL,39.2478159,-88.1633719
Broken Arrow,OK,36.060949,-95.7974526
Madison,AL,34.6992579,-86.74833180000002
Butler,WI,43.104758,-88.06953899999999
Moore Haven,FL,26.8331174,-81.0931234
Show Low,AZ,34.2542084,-110.0298327
Santaquin,UT,39.9755101,-111.7852106
Duncan,OK,34.5023028,-97.9578128
North Jackson,OH,41.1179797,-80.8875121
Northwood,IA,43.4441245,-93.2210371
Winters,TX,31.9565343,-99.962313
Budd Lake,NJ,40.8712101,-74.7340523
Red Rock,OK,36.4583803,-97.178487
Newfield,NJ,39.5465044,-75.0248964
Sinton,TX,28.0366818,-97.5091611
Wisconsin Dells,WI,43.6274794,-89.7709579
Baraboo,WI,43.4710944,-89.74429060000001
Paris,TX,33.6609389,-95.555513
Strasburg,PA,39.9831559,-76.1841226
Benjamin,TX,33.5839808,-99.7923132
Annville,PA,40.3295359,-76.51524429999999
Strasburg,OH,40.59478439999999,-81.52678639999999
Hardin,MT,45.7324778,-107.6120314
Ely,NV,39.2533328,-114.874248
Gardnerville,NV,38.9412959,-119.7496216
Giddings,TX,30.1827159,-96.936371
Hinton,IA,42.62661749999999,-96.2924857
Magee,MS,31.8737712,-89.7336852
Clairton,PA,40.292292,-79.881715
Delaware,OH,40.2986724,-83.067965
Monroe,WI,42.60111939999999,-89.6384532
Hampton,IA,42.7425009,-93.2103402
Jamestown,MO,38.7655869,-92.4807447
Palmyra,NE,40.7042822,-96.3899345
Avon,NY,42.91200720000001,-77.7455583
Reedsville,PA,40.66395869999999,-77.595828
Carrollton,OH,40.5728403,-81.0856532
South Elgin,IL,41.9941938,-88.29229959999999
Newton,NC,35.6698552,-81.22147079999999
Stillwater,MN,45.056004,-92.8088443
Bedford Park,IL,41.7709943,-87.8173532
West Lafayette,IN,40.4258686,-86.90806549999999
West Chicago,IL,41.8847507,-88.2039607
Grand Haven,MI,43.0630734,-86.22838639999999
Jourdanton,TX,28.9180294,-98.5464068
Kyle,TX,29.9891052,-97.8772267
Iowa Falls,IA,42.51988679999999,-93.2645741
Carlton,MN,46.6640011,-92.4248827
Middleton,WI,43.09721740000001,-89.5042876
Ashland,WI,46.5924428,-90.8837982
Marietta,GA,33.95260200000001,-84.5499327
Newcastle,OK,35.2472869,-97.59976
Cumberland,WI,45.5321764,-92.019346
Salem,MO,37.6455993,-91.5359808
Woodruff,WI,45.8965623,-89.6978166
Black Earth,WI,43.1372152,-89.7467896
Waukegan,IL,42.3636331,-87.84479379999999
Park Falls,WI,45.9343981,-90.4415527
Ramer,TN,35.0695302,-88.622272
Pine Bluff,AR,34.224908,-92.0033977
Sheboygan Falls,WI,43.7291617,-87.8106439
Bushnell,FL,28.6649924,-82.1128629
Troy,TX,31.2068421,-97.3027824
Bellville,OH,40.6200588,-82.51072219999999
Midlothian,IL,41.6253116,-87.7175491
Saint Thomas,PA,39.9175908,-77.7977726
New Alexandria,PA,40.3975597,-79.42138400000002
Wrightsville,GA,32.7293279,-82.719859
North Vernon,IN,39.006165,-85.6235796
Avis,PA,41.1847939,-77.3138622
Pacific Junction,IA,41.0187126,-95.8010851
Kersey,CO,40.387481,-104.5616256
Redford,MI,42.3944486,-83.2973732
Sheridan,WY,44.7971939,-106.9561791
Ste Agathe,MB,49.5690015,-97.1841483
Paynesville,MN,45.3768459,-94.7236488
Blakeslee,PA,41.092586,-75.5926886
Saint Joseph,MN,45.5647724,-94.317966
Caldwell,TX,30.5313152,-96.6930303
Elizabethtown,KY,37.7009419,-85.8676309
Waupun,WI,43.6333219,-88.72955189999999
Benton,IL,37.9967163,-88.92006850000001
Capac,MI,43.0125509,-82.93447909999999
Cortez,CO,37.3488827,-108.5859265
Lowell,AR,36.2541286,-94.1368255
Orla,TX,31.8247936,-103.9085393
Hudson,NH,42.7647763,-71.43980739999999
Belen,NM,34.6627652,-106.7761546
Randlett,OK,34.1773143,-98.4636659
Jasper,MO,37.3361642,-94.301336
Henry,IL,41.1114249,-89.35647759999999
Hanson,KY,37.417267,-87.4808336
Fowler,IN,40.6167044,-87.3208518
Riverton,NJ,40.0115009,-75.0148931
Henderson,NV,36.0395247,-114.9817213
Inwood,WV,39.3578781,-78.0399994
New Salem,ND,46.844999,-101.4112545
Sonora,TX,30.5668484,-100.6434273
Minden,NV,38.9540739,-119.7657332
Scottsville,KY,36.7533781,-86.1905424
Abilene,KS,38.9172216,-97.2139094
Donna,TX,26.1703525,-98.05195
Slayton,MN,43.9877419,-95.7558464
Madill,OK,34.0903751,-96.7716691
Milford,NE,40.7744509,-97.0505887
Sigourney,IA,41.3333445,-92.2046255
North Sioux City,SD,42.5272168,-96.4830864
Lakin,KS,37.9405752,-101.254892
Plainview,NE,42.3497265,-97.7920091
Garner,IA,43.1023343,-93.6020858
Amery,WI,45.3069062,-92.3621369
New Prague,MN,44.5432966,-93.5760652
Berthoud,CO,40.3083174,-105.0810924
Round Lake,IL,42.353355,-88.0934145
Corinth,ME,44.98613210000001,-68.9991802
Dover Foxcroft,ME,45.1833421,-69.22708209999999
Corinna,ME,44.921174,-69.2617131
Tipton,IN,40.2822598,-86.04109799999999
Mesquite,NV,36.80553099999999,-114.06719
Cameron,WI,45.4085696,-91.7440591
Riverton,UT,40.521893,-111.9391023
Yemassee,SC,32.6884817,-80.85152120000001
Elko,NV,40.8324211,-115.7631232
Augusta,ME,44.3106241,-69.7794897
El Reno,OK,35.5322741,-97.9550493
Rush City,MN,45.6855144,-92.9654903
Pulaski,WI,44.6722157,-88.24260249999999
Jal,NM,32.1131814,-103.1935127
Lancaster,MA,42.4556452,-71.6731242
Adams,MA,42.6242251,-73.1174344
Wadsworth,OH,41.0256101,-81.72985190000001
Brawley,CA,32.9786566,-115.530267
Greenville,ME,45.45948629999999,-69.59058150000001
Pierre,SD,44.36678759999999,-100.3537522
Covington,VA,37.7934585,-79.99394629999999
Inglewood,ON,43.7978082,-79.9353099
Brodhead,WI,42.6183424,-89.3762278
Sidney,OH,40.2842164,-84.1554987
Jaffray,BC,49.37083639999999,-115.3019374
Reidsville,NC,36.3548586,-79.6644747
Melrose Park,IL,41.9005865,-87.8567276
Princeton,MN,45.569965,-93.5816278
Webster City,IA,42.4694321,-93.8159149
Kodak,TN,35.9745743,-83.62708959999999
Franklin,ID,42.0135375,-111.8071694
Isanti,MN,45.4894008,-93.2476091
Milbank,SD,45.2150121,-96.6338493
Littlefield,AZ,36.8872117,-113.9295939
Thayne,WY,42.9207567,-111.0021556
Escanaba,MI,45.74524659999999,-87.06458010000001
New London,WI,44.3927582,-88.7398256
Morristown,TN,36.2139814,-83.29489219999999
West Frankfort,IL,37.8985966,-88.9233622
Eunice,NM,32.4373434,-103.1590798
Islandia,NY,40.8042649,-73.1690019
Medford,NY,40.8175985,-73.0001068
Stone Mountain,GA,33.8081608,-84.17019599999999
Elberton,GA,34.1112226,-82.8670839
Mount Ayr,IA,40.7147147,-94.235232
Corning,AR,36.4113168,-90.5864418
Slippery Rock,PA,41.0639506,-80.0564468
Attapulgus,GA,30.7490815,-84.4837998
Jesup,GA,31.6074365,-81.8853924
Holstein,IA,42.4891531,-95.545003
Marysville,KS,39.8411129,-96.647242
Warrensburg,MO,38.7627893,-93.7360498
Madison,MS,32.4618086,-90.1153638
Oakes,ND,46.1385786,-98.0903794
Loving,NM,32.2862317,-104.095773
New Hampton,NY,41.4109272,-74.4071
Brewerton,NY,43.2381242,-76.14075749999999
Queensbury,NY,43.353627,-73.6771662
Westmorland,CA,33.0372674,-115.6213817
Marietta,OK,33.937045,-97.1166788
Monroeton,PA,41.7130314,-76.4740454
Mercersburg,PA,39.82786979999999,-77.9033314
Chappell Hill,TX,30.14249319999999,-96.2571708
Trinity,TX,30.9463502,-95.3733874
Mora,MN,45.8769031,-93.2938352
Gladstone,VA,37.5454939,-78.84779569999999
Sprague,WA,47.3001584,-117.9755065
Endeavor,WI,43.7158123,-89.4662326
Midwest,WY,43.4111766,-106.2799639
Copiague,NY,40.6814892,-73.3998445
Lovington,NM,32.9440077,-103.3485543
Plains,TX,33.1887135,-102.8279888
Hamilton,MO,39.7436184,-93.9982743
Hazen,AR,34.780313,-91.5811644
Lake Village,AR,33.3314055,-91.2840738
Denmark,WI,44.3477717,-87.8273152
Stanley,WI,44.95996570000001,-90.9370846
Coleman,TX,31.8273679,-99.4264532
Schiller Park,IL,41.95586369999999,-87.8708965
Early,TX,31.742096,-98.9456052
De Leon,TX,32.1109743,-98.5358825
Colorado City,TX,32.3881745,-100.8645576
Lake Wales,FL,27.9014133,-81.58590989999999
White Deer,TX,35.4353241,-101.1729354
Odonnell,TX,32.9637085,-101.8326541
Denver City,TX,32.9645475,-102.8290963
Clarendon,TX,34.9378289,-100.8881993
Muleshoe,TX,34.2264676,-102.7238263
Mentone,TX,31.7051291,-103.5993477
Elkhorn,WI,42.6727927,-88.5445447
Milaca,MN,45.755799,-93.6544079
Tacna,AZ,32.6975472,-113.9535427
Willow Beach,AZ,35.87078100000001,-114.641998
Estherville,IA,43.4013478,-94.8391532
Edon,OH,41.5564394,-84.76884559999999
Saint Clair,MI,42.8208653,-82.486024
Prairie Du Sac,WI,43.2869331,-89.7240116
Mc Kees Rocks,PA,40.4656244,-80.0656106
Crest Hill,IL,41.554753,-88.0986709
Eutaw,AL,32.8406848,-87.8875145
Bettendorf,IA,41.5262641,-90.5072573
Willow Springs,MO,36.9922768,-91.9698742
Gunnison,UT,39.1552391,-111.8182582
Elgin,SC,34.17098259999999,-80.794252
Warrenton,GA,33.40708370000001,-82.6620781
Mason City,IA,43.1527025,-93.2011021
Forest City,IA,43.2624685,-93.6371937
Anoka,MN,45.1977428,-93.3871758
Kendallville,IN,41.4414384,-85.2649754
Thorp,WA,47.0679018,-120.671185
Posen,IL,41.6317008,-87.681437
Lockbourne,OH,39.8089185,-82.9692863
Glencoe,MN,44.7690437,-94.1517524
Douglassville,PA,40.2581117,-75.7262916
Brownville,ME,45.3070685,-69.03339
Silt,CO,39.5485917,-107.6561707
North Branch,MN,45.5102135,-92.9931054
Kent,OH,41.1536674,-81.3578859
Crete,IL,41.4444791,-87.6314312
Topeka,KS,39.0473451,-95.6751576
Smiths Station,AL,32.5393644,-85.0999526
Delano,MN,45.0419073,-93.7891331
Pyote,TX,31.5348555,-103.1262722
Barrington,NH,43.2228599,-71.0470077
Clearfield,UT,41.1107771,-112.0260538
Tilton,IL,40.0953144,-87.6475212
Milan,MI,42.0853204,-83.6824384
Springfield,VA,38.7892801,-77.18720359999999
New Carlisle,OH,39.9361699,-84.0254913
Creston,IA,41.0586002,-94.3613474
Oronoco,MN,44.1660764,-92.5349056
Bourbonnais,IL,41.1760108,-87.87952299999999
Schuyler,NE,41.4483432,-97.0597019
Mesa,AZ,33.4151843,-111.8314724
Ayer,MA,42.5611947,-71.58990539999999
Glendale,AZ,33.5386523,-112.1859866
Rutland,VT,43.6106237,-72.9726065
Carrizozo,NM,33.6417408,-105.877212
Logan,NM,35.3653289,-103.4107913
Paris,TN,36.3020023,-88.32671069999999
